"rsid"	"pval_method1"
"rs3517"	0.86216689
"rs3518"	0.46083823
"rs3519"	0.58995242
"rs3520"	0.08988259
"rs3521"	0.53822689
"rs3522"	0.72077975
"rs3523"	0.95718077
"rs3524"	0.10275189
"rs3525"	0.88989303
"rs3526"	0.15856394
"rs3527"	0.4567673
"rs3528"	0.06972417
"rs3529"	0.47239672
"rs3530"	0.89332724
"rs3531"	0.36138902
"rs3532"	0.92045023
"rs3533"	0.19515517
"rs3534"	0.51173708
"rs3535"	0.26895703
"rs3536"	0.11639776
"rs3537"	0.34911786
"rs3538"	0.81593207
"rs3539"	0.28169261
"rs3540"	0.31719036
"rs3541"	0.2748134
"rs3542"	0.60492492
"rs3543"	0.92309135
"rs3544"	0.82839047
"rs3545"	0.417081
"rs3546"	0.93465287
"rs3547"	0.43084541
"rs3548"	0.39981966
"rs3549"	0.04647688
"rs3550"	0.97065498
"rs3551"	0.55457815
"rs3552"	0.3537613
"rs3553"	0.22980487
"rs3554"	0.73114472
"rs3555"	0.63441032
"rs3556"	0.3817739
"rs3557"	0.95107122
"rs3558"	0.3112832
"rs3559"	0.489016
"rs3560"	0.9613085
"rs3561"	0.62119379
"rs3562"	0.60099356
"rs3563"	0.81517472
"rs3564"	0.35886758
"rs3565"	0.62519744
"rs3566"	0.42602931
"rs3567"	0.84245355
"rs3568"	0.31843136
"rs3569"	0.14435137
"rs3570"	0.04300221
"rs3571"	0.91195567
"rs3572"	0.20439365
"rs3573"	0.88216108
"rs3574"	0.48535499
"rs3575"	0.95356842
"rs3576"	0.05047006
"rs3577"	0.36167514
"rs3578"	0.52189168
"rs3579"	0.48759024
"rs3580"	0.83743668
"rs3581"	0.7133428
"rs3582"	0.374537
"rs3583"	0.41378483
"rs3584"	0.2925593
"rs3585"	0.91264877
"rs3586"	0.09430865
"rs3587"	0.94785137
"rs3588"	0.21904675
"rs3589"	0.60925101
"rs3590"	0.8057998
"rs3591"	0.40436086
"rs3592"	0.56266515
"rs3593"	0.58285447
"rs3594"	0.30329965
"rs3595"	0.68066089
"rs3596"	0.49934696
"rs3597"	0.41374028
"rs3598"	0.02047059
"rs3599"	0.70932603
"rs3600"	0.54305444
"rs3601"	0.67134323
"rs3602"	0.8321244
"rs3603"	0.7785527
"rs3604"	0.45735294
"rs3605"	0.34250207
"rs3606"	0.73314871
"rs3607"	0.12825274
"rs3608"	0.74168158
"rs3609"	0.09275891
"rs3610"	0.3437375
"rs3611"	0.64392933
"rs3612"	0.54944663
"rs3613"	0.81231685
"rs3614"	0.41772418
"rs3615"	0.01118131
"rs3616"	0.27026098
"rs3617"	0.16698074
"rs3618"	0.74450838
"rs3619"	0.58869214
"rs3620"	0.9733242
"rs3621"	0.88621306
"rs3622"	0.33781586
"rs3623"	0.49135152
"rs3624"	0.79528875
"rs3625"	0.1678936
"rs3626"	0.93179645
"rs3627"	0.4585638
"rs3628"	0.30067283
"rs3629"	0.28541931
"rs3630"	0.90950426
"rs3631"	0.47319285
"rs3632"	0.06351045
"rs3633"	0.38891909
"rs3634"	0.39602637
"rs3635"	0.62436911
"rs3636"	0.30519917
"rs3637"	0.94475857
"rs3638"	0.91233254
"rs3639"	0.09815971
"rs3640"	0.85440477
"rs3641"	0.55080239
"rs3642"	0.28200186
"rs3643"	0.09515347
"rs3644"	0.14114816
"rs3645"	0.44780219
"rs3646"	0.96046357
"rs3647"	0.08964176
"rs3648"	0.63590902
"rs3649"	0.88560316
"rs3650"	0.42644396
"rs3651"	0.61198399
"rs3652"	0.37113881
"rs3653"	0.9494071
"rs3654"	0.96809136
"rs3655"	0.06993705
"rs3656"	0.9540051
"rs3657"	0.58024263
"rs3658"	0.23361879
"rs3659"	0.9384094
"rs3660"	0.71075057
"rs3661"	0.01332154
"rs3662"	0.03163748
"rs3663"	0.38355581
"rs3664"	0.35646721
"rs3665"	0.43090474
"rs3666"	0.43397676
"rs3667"	0.78434296
"rs3668"	0.13344333
"rs3669"	0.74049417
"rs3670"	0.16828513
"rs3671"	0.15454355
"rs3672"	0.15309514
"rs3673"	0.3630247
"rs3674"	0.7984822
"rs3675"	0.38708244
"rs3676"	0.74505452
"rs3677"	0.51398985
"rs3678"	0.66975499
"rs3679"	0.44470346
"rs3680"	0.06995199
"rs3681"	0.58819004
"rs3682"	0.50299781
"rs3683"	0.32208489
"rs3684"	0.10620794
"rs3685"	0.99443466
"rs3686"	0.27805584
"rs3687"	0.78557488
"rs3688"	0.83319181
"rs3689"	0.75277611
"rs3690"	0.16916561
"rs3691"	0.24424767
"rs3692"	0.91772483
"rs3693"	0.41523155
"rs3694"	0.81455533
"rs3695"	0.82863186
"rs3696"	0.92326022
"rs3697"	0.58737141
"rs3698"	0.85606103
"rs3699"	0.173038
"rs3700"	0.22196134
"rs3701"	0.43015255
"rs3702"	0.44029177
"rs3703"	0.97878574
"rs3704"	0.37613397
"rs3705"	0.3703506
"rs3706"	0.2564586
"rs3707"	0.88374059
"rs3708"	0.19343312
"rs3709"	0.7054261
"rs3710"	0.66103753
"rs3711"	0.24672249
"rs3712"	0.91863448
"rs3713"	0.42230649
"rs3714"	0.93922481
"rs3715"	0.0966567
"rs3716"	0.28031016
"rs3717"	0.68876722
"rs3718"	0.93495537
"rs3719"	0.30886178
"rs3720"	0.4104893
"rs3721"	0.46271668
"rs3722"	0.63429932
"rs3723"	0.33023736
"rs3724"	0.31915653
"rs3725"	0.95029306
"rs3726"	0.01560258
"rs3727"	0.36274951
"rs3728"	0.02525671
"rs3729"	0.41608235
"rs3730"	0.29613914
"rs3731"	0.08272466
"rs3732"	0.43372235
"rs3733"	0.23074808
"rs3734"	0.37178878
"rs3735"	0.11306796
"rs3736"	0.45272125
"rs3737"	0.9373448
"rs3738"	0.34005977
"rs3739"	0.28689454
"rs3740"	0.32465657
"rs3741"	0.30361464
"rs3742"	0.99287531
"rs3743"	0.18119725
"rs3744"	0.22653344
"rs3745"	0.30191859
"rs3746"	0.24541613
"rs3747"	0.81281694
"rs3748"	0.13726298
"rs3749"	0.40257383
"rs3750"	0.52318196
"rs3751"	0.04663784
"rs3752"	0.34376438
"rs3753"	0.81445821
"rs3754"	0.92988234
"rs3755"	0.37396944
"rs3756"	0.69504703
"rs3757"	0.13665474
"rs3758"	0.70430011
"rs3759"	0.22699723
"rs3760"	0.51805923
"rs3761"	0.45411739
"rs3762"	0.00126207
"rs3763"	0.18474433
"rs3764"	0.83048578
"rs3765"	0.79257373
"rs3766"	0.17533974
"rs3767"	0.9549816
"rs3768"	0.35713812
"rs3769"	0.40980957
"rs3770"	0.52819255
"rs3771"	0.68875841
"rs3772"	0.33815143
"rs3773"	0.97492494
"rs3774"	0.30093113
"rs3775"	0.49492357
"rs3776"	0.99068889
"rs3777"	0.92952612
"rs3778"	0.86345987
"rs3779"	0.31576527
"rs3780"	0.30600245
"rs3781"	0.81350718
"rs3782"	0.50601735
"rs3783"	0.76590051
"rs3784"	0.20138676
"rs3785"	0.18495166
"rs3786"	0.11377504
"rs3787"	0.03297978
"rs3788"	0.76439344
"rs3789"	0.05768932
"rs3790"	0.89082382
"rs3791"	0.68453801
"rs3792"	0.78892214
"rs3793"	0.78212896
"rs3794"	0.09718955
"rs3795"	0.48813389
"rs3796"	0.903328
"rs3797"	0.92321732
"rs3798"	0.86749607
"rs3799"	0.2999523
"rs3800"	0.27497775
"rs3801"	0.72692289
"rs3802"	0.12022057
"rs3803"	0.01283648
"rs3804"	0.45034548
"rs3805"	0.68121712
"rs3806"	0.47482081
"rs3807"	0.27755395
"rs3808"	0.51252395
"rs3809"	0.53787911
"rs3810"	0.01336246
"rs3811"	0.37618266
"rs3812"	0.86251749
"rs3813"	0.80794494
"rs3814"	0.05672149
"rs3815"	0.79473695
"rs3816"	0.59413019
"rs3817"	0.11162353
"rs3818"	0.42224953
"rs3819"	0.22193864
"rs3820"	0.32448732
"rs3821"	0.25155032
"rs3822"	0.8121537
"rs3823"	0.88558113
"rs3824"	0.27246957
"rs3825"	0.71149003
"rs3826"	0.41344328
"rs3827"	0.53176601
"rs3828"	0.87325565
"rs3829"	0.59122301
"rs3830"	0.38372211
"rs3831"	0.64162496
"rs3832"	0.64364553
"rs3833"	0.39897605
"rs3834"	0.02274657
"rs3835"	0.23496146
"rs3836"	0.25254564
"rs3837"	0.96142799
"rs3838"	0.97782052
"rs3839"	0.00841175
"rs3840"	0.42707494
"rs3841"	0.84456217
"rs3842"	0.6784965
"rs3843"	0.89339399
"rs3844"	0.8832958
"rs3845"	0.23246998
"rs3846"	0.41427282
"rs3847"	0.84648603
"rs3848"	0.2260127
"rs3849"	0.82867541
"rs3850"	0.3749559
"rs3851"	0.22992781
"rs3852"	0.58226468
"rs3853"	0.11101477
"rs3854"	0.73753008
"rs3855"	0.4831755
"rs3856"	0.29286665
"rs3857"	0.25491136
"rs3858"	0.28569814
"rs3859"	0.41483011
"rs3860"	0.71410601
"rs3861"	0.29069308
"rs3862"	0.67563416
"rs3863"	0.92927955
"rs3864"	0.25061927
"rs3865"	0.42634457
"rs3866"	0.42595289
"rs3867"	0.49883303
"rs3868"	0.31312471
"rs3869"	0.59352228
"rs3870"	0.21954221
"rs3871"	0.55410798
"rs3872"	0.76509344
"rs3873"	0.70651864
"rs3874"	0.49970975
"rs3875"	0.37951501
"rs3876"	0.87026811
"rs3877"	0.87183628
"rs3878"	0.24805549
"rs3879"	0.12365424
"rs3880"	0.47640272
"rs3881"	0.92847345
"rs3882"	0.23753169
"rs3883"	0.60727547
"rs3884"	0.43710186
"rs3885"	0.6483112
"rs3886"	0.35110614
"rs3887"	0.23420147
"rs3888"	0.21668012
"rs3889"	0.6343473
"rs3890"	0.76471821
"rs3891"	0.34373271
"rs3892"	0.85340703
"rs3893"	0.32155015
"rs3894"	0.41640079
"rs3895"	0.40852633
"rs3896"	0.42564786
"rs3897"	0.20408443
"rs3898"	0.89898711
"rs3899"	0.8732488
"rs3900"	0.48839785
"rs3901"	0.54606696
"rs3902"	0.67778495
"rs3903"	0.21715648
"rs3904"	0.89391972
"rs3905"	0.41079009
"rs3906"	0.95063072
"rs3907"	0.49809503
"rs3908"	0.56754355
"rs3909"	0.08974798
"rs3910"	0.91095622
"rs3911"	0.44026264
"rs3912"	0.85500509
"rs3913"	0.12615967
"rs3914"	0.78373604
"rs3915"	0.88732079
"rs3916"	0.02756763
"rs3917"	0.58443829
"rs3918"	0.24319778
"rs3919"	0.60055393
"rs3920"	0.03879369
"rs3921"	0.09372685
"rs3922"	0.89540248
"rs3923"	0.55346469
"rs3924"	0.7614181
"rs3925"	0.28696956
"rs3926"	0.62619613
"rs3927"	0.00762879
"rs3928"	0.42684802
"rs3929"	0.19213295
"rs3930"	0.97774095
"rs3931"	0.5329262
"rs3932"	0.71971245
"rs3933"	0.6449851
"rs3934"	0.40324709
"rs3935"	0.00254982
"rs3936"	0.35304483
"rs3937"	0.01623837
"rs3938"	0.13901849
"rs3939"	0.42937971
"rs3940"	0.2359344
"rs3941"	0.86019369
"rs3942"	0.31576881
"rs3943"	0.65180467
"rs3944"	0.56425659
"rs3945"	0.0506679
"rs3946"	0.82722007
"rs3947"	0.89912102
"rs3948"	0.13742094
"rs3949"	0.35941152
"rs3950"	0.52155518
"rs3951"	0.02834932
"rs3952"	0.76206446
"rs3953"	0.63733611
"rs3954"	0.19949218
"rs3955"	0.71007216
"rs3956"	0.79891219
"rs3957"	0.5350669
"rs3958"	0.17263903
"rs3959"	0.12767931
"rs3960"	0.98359515
"rs3961"	0.58515003
"rs3962"	0.09619376
"rs3963"	0.07650293
"rs3964"	0.17998419
"rs3965"	0.27312958
"rs3966"	0.18007416
"rs3967"	0.20821271
"rs3968"	0.62278505
"rs3969"	0.57011277
"rs3970"	0.30499799
"rs3971"	0.6986558
"rs3972"	0.23820302
"rs3973"	0.43137815
"rs3974"	0.34407017
"rs3975"	0.49160638
"rs3976"	0.25460333
"rs3977"	0.49927913
"rs3978"	0.54136443
"rs3979"	0.57510762
"rs3980"	0.57412962
"rs3981"	0.4511519
"rs3982"	0.8035783
"rs3983"	0.6181394
"rs3984"	0.62596635
"rs3985"	0.93873724
"rs3986"	0.43797766
"rs3987"	0.20911692
"rs3988"	0.88485884
"rs3989"	0.45075324
"rs3990"	0.48125247
"rs3991"	0.51645224
"rs3992"	0.34149021
"rs3993"	0.1546262
"rs3994"	0.51801612
"rs3995"	0.13137673
"rs3996"	0.60800565
"rs3997"	0.75793666
"rs3998"	0.21828316
"rs3999"	0.33702881
"rs4000"	0.93164764
"rs4001"	0.74633148
"rs4002"	0.95345992
"rs4003"	0.06907509
"rs4004"	0.34937901
"rs4005"	0.0390129
"rs4006"	0.441401
"rs4007"	0.42687412
"rs4008"	0.12787325
"rs4009"	0.0689042
"rs4010"	0.31440148
"rs4011"	0.56805777
"rs4012"	0.54045612
"rs4013"	0.23456886
"rs4014"	0.84953293
"rs4015"	0.5457101
"rs4016"	0.20770164
"rs4017"	0.50226127
"rs4018"	0.90656723
"rs4019"	0.34541429
"rs4020"	0.38068447
"rs4021"	0.78252276
"rs4022"	0.39200797
"rs4023"	0.39823122
"rs4024"	0.14681721
"rs4025"	0.42813734
"rs4026"	0.03077779
"rs4027"	0.4837264
"rs4028"	0.84299946
"rs4029"	0.20961822
"rs4030"	0.56894864
"rs4031"	0.01411097
"rs4032"	0.59594533
"rs4033"	0.82546513
"rs4034"	0.26374014
"rs4035"	0.06847206
"rs4036"	0.25815356
"rs4037"	0.7122965
"rs4038"	0.69420052
"rs4039"	0.4981406
"rs4040"	0.00704314
"rs4041"	0.95389272
"rs4042"	0.84529629
"rs4043"	0.12821947
"rs4044"	0.05794648
"rs4045"	0.02875576
"rs4046"	0.941143
"rs4047"	0.15738896
"rs4048"	0.95688209
"rs4049"	0.53755431
"rs4050"	0.92756907
"rs4051"	0.10290644
"rs4052"	0.48186962
"rs4053"	0.07532426
"rs4054"	0.61834107
"rs4055"	0.55243751
"rs4056"	0.93162506
"rs4057"	0.75987134
"rs4058"	0.96287837
"rs4059"	0.43471213
"rs4060"	0.73869959
"rs4061"	0.51596231
"rs4062"	0.39953903
"rs4063"	0.75062903
"rs4064"	0.32332193
"rs4065"	0.27339241
"rs4066"	0.14013117
"rs4067"	0.63448505
"rs4068"	0.16228917
"rs4069"	0.19486899
"rs4070"	0.74910855
"rs4071"	0.52011614
"rs4072"	0.76960068
"rs4073"	0.39878945
"rs4074"	0.02437635
"rs4075"	0.43879387
"rs4076"	0.86683498
"rs4077"	0.86745442
"rs4078"	0.76807448
"rs4079"	0.07420989
"rs4080"	0.49930099
"rs4081"	0.20854573
"rs4082"	0.3874194
"rs4083"	0.72417644
"rs4084"	0.7709916
"rs4085"	0.07012653
"rs4086"	0.32920237
"rs4087"	0.13881291
"rs4088"	0.95511111
"rs4089"	0.29692028
"rs4090"	0.90397425
"rs4091"	0.09407338
"rs4092"	0.33653327
"rs4093"	0.19481812
"rs4094"	0.70095581
"rs4095"	0.23304513
"rs4096"	0.49228469
"rs4097"	0.08262058
"rs4098"	0.67178636
"rs4099"	0.55147142
"rs4100"	0.82163114
"rs4101"	0.34519065
"rs4102"	0.37260375
"rs4103"	0.10678764
"rs4104"	0.88821727
"rs4105"	0.75685458
"rs4106"	0.87491417
"rs4107"	0.48483485
"rs4108"	0.3889018
"rs4109"	0.27575537
"rs4110"	0.37048492
"rs4111"	0.36665896
"rs4112"	0.05326994
"rs4113"	0.58709622
"rs4114"	0.53025336
"rs4115"	0.32354434
"rs4116"	0.05428458
"rs4117"	0.86753499
"rs4118"	0.17335503
"rs4119"	0.86826205
"rs4120"	0.09250601
"rs4121"	0.52978153
"rs4122"	0.85373697
"rs4123"	0.80360052
"rs4124"	0.83934929
"rs4125"	0.94069683
"rs4126"	0.00369986
"rs4127"	0.58955399
"rs4128"	0.14524623
"rs4129"	0.73834553
"rs4130"	0.28064391
"rs4131"	0.74078282
"rs4132"	0.40211925
"rs4133"	0.53140182
"rs4134"	0.56920183
"rs4135"	0.57557669
"rs4136"	0.0037621
"rs4137"	0.73617833
"rs4138"	0.17922317
"rs4139"	0.58140981
"rs4140"	0.22264068
"rs4141"	0.63612101
"rs4142"	0.72007415
"rs4143"	0.36451482
"rs4144"	0.32859877
"rs4145"	0.14837946
"rs4146"	0.23697842
"rs4147"	0.05421035
"rs4148"	0.17515245
"rs4149"	0.08126155
"rs4150"	0.24358645
"rs4151"	0.56944893
"rs4152"	0.80776826
"rs4153"	0.50708482
"rs4154"	0.86607193
"rs4155"	0.32871356
"rs4156"	0.44125895
"rs4157"	0.81465015
"rs4158"	0.18886388
"rs4159"	0.48969434
"rs4160"	0.31219118
"rs4161"	0.35579425
"rs4162"	0.92288359
"rs4163"	0.99174631
"rs4164"	0.74032646
"rs4165"	0.96799773
"rs4166"	0.05136173
"rs4167"	0.88209915
"rs4168"	0.00056683
"rs4169"	0.75723983
"rs4170"	0.85018755
"rs4171"	0.65032867
"rs4172"	0.96476275
"rs4173"	0.4124575
"rs4174"	0.95943508
"rs4175"	0.32407469
"rs4176"	0.62065016
"rs4177"	0.26824988
"rs4178"	0.78491496
"rs4179"	0.49586284
"rs4180"	0.55574721
"rs4181"	0.07691646
"rs4182"	0.29706345
"rs4183"	0.16955597
"rs4184"	0.00831241
"rs4185"	0.91039059
"rs4186"	0.52861264
"rs4187"	0.54500821
"rs4188"	0.09736767
"rs4189"	0.64946151
"rs4190"	0.85340536
"rs4191"	0.45143746
"rs4192"	0.41355185
"rs4193"	0.38554321
"rs4194"	0.09796267
"rs4195"	0.04015821
"rs4196"	0.99462533
"rs4197"	0.51877835
"rs4198"	0.20438092
"rs4199"	0.58992631
"rs4200"	0.65706494
"rs4201"	0.60341663
"rs4202"	0.86206427
"rs4203"	0.1463478
"rs4204"	0.88384514
"rs4205"	0.47625145
"rs4206"	0.50735156
"rs4207"	0.90929648
"rs4208"	0.36561107
"rs4209"	0.03366158
"rs4210"	0.5382417
"rs4211"	0.54812938
"rs4212"	0.68295682
"rs4213"	0.94019791
"rs4214"	0.40227498
"rs4215"	0.33826714
"rs4216"	0.42894681
"rs4217"	0.76792589
"rs4218"	0.14295575
"rs4219"	0.21019583
"rs4220"	0.59226762
"rs4221"	0.25183694
"rs4222"	0.77607
"rs4223"	0.26399439
"rs4224"	0.40642466
"rs4225"	0.61065362
"rs4226"	0.98702428
"rs4227"	0.3686204
"rs4228"	0.74118623
"rs4229"	0.2473781
"rs4230"	0.5917322
"rs4231"	0.10926826
"rs4232"	0.7494566
"rs4233"	0.21750496
"rs4234"	0.958981
"rs4235"	0.33200801
"rs4236"	0.87805788
"rs4237"	0.63925826
"rs4238"	0.63791274
"rs4239"	0.94859478
"rs4240"	0.80705707
"rs4241"	0.52966766
"rs4242"	0.90683057
"rs4243"	0.21856442
"rs4244"	0.92904468
"rs4245"	0.06902232
"rs4246"	0.03088033
"rs4247"	0.95609667
"rs4248"	0.72181256
"rs4249"	0.43214149
"rs4250"	0.5055746
"rs4251"	0.53685159
"rs4252"	0.84982767
"rs4253"	0.8114894
"rs4254"	0.17343245
"rs4255"	0.21743892
"rs4256"	0.62099068
"rs4257"	0.27285099
"rs4258"	0.16914779
"rs4259"	0.7597724
"rs4260"	0.92764919
"rs4261"	0.81042166
"rs4262"	0.74217109
"rs4263"	0.41940058
"rs4264"	0.85891649
"rs4265"	0.73283124
"rs4266"	0.01012
"rs4267"	0.7580035
"rs4268"	0.9284454
"rs4269"	0.43075067
"rs4270"	0.97814207
"rs4271"	0.32707936
"rs4272"	0.76429274
"rs4273"	0.22122947
"rs4274"	0.15475329
"rs4275"	0.76761258
"rs4276"	0.93913438
"rs4277"	0.63041259
"rs4278"	0.20130113
"rs4279"	0.85159655
"rs4280"	0.61878557
"rs4281"	0.54870103
"rs4282"	0.81868139
"rs4283"	0.56080573
"rs4284"	0.69469605
"rs4285"	0.99723112
"rs4286"	0.08275071
"rs4287"	0.67090714
"rs4288"	0.74919005
"rs4289"	0.92191169
"rs4290"	0.63867001
"rs4291"	0.80206518
"rs4292"	0.66129786
"rs4293"	0.10346587
"rs4294"	0.4502419
"rs4295"	0.55649088
"rs4296"	0.1639481
"rs4297"	0.47933067
"rs4298"	0.55180059
"rs4299"	0.32606254
"rs4300"	0.96338427
"rs4301"	0.83070675
"rs4302"	0.18536699
"rs4303"	0.16082242
"rs4304"	0.2198689
"rs4305"	0.84740631
"rs4306"	0.77583595
"rs4307"	0.3777571
"rs4308"	0.96989625
"rs4309"	0.58421466
"rs4310"	0.20332889
"rs4311"	0.7371771
"rs4312"	0.94631338
"rs4313"	0.57670647
"rs4314"	0.29521823
"rs4315"	0.94026766
"rs4316"	0.17557007
"rs4317"	0.17343612
"rs4318"	0.31999627
"rs4319"	0.77609459
"rs4320"	0.06950612
"rs4321"	0.9906205
"rs4322"	0.3140753
"rs4323"	0.78889554
"rs4324"	0.5540278
"rs4325"	0.46786011
"rs4326"	0.60985619
"rs4327"	0.49922848
"rs4328"	0.48704291
"rs4329"	0.75061284
"rs4330"	0.75355413
"rs4331"	0.017747
"rs4332"	0.61611791
"rs4333"	0.58950827
"rs4334"	0.13853768
"rs4335"	0.59886882
"rs4336"	0.14695721
"rs4337"	0.71621902
"rs4338"	0.94437573
"rs4339"	0.3884672
"rs4340"	0.38752089
"rs4341"	0.81699165
"rs4342"	0.91396441
"rs4343"	0.82477171
"rs4344"	0.24746
"rs4345"	0.25210095
"rs4346"	0.12121042
"rs4347"	0.26968562
"rs4348"	0.62254563
"rs4349"	0.87118951
"rs4350"	0.75357318
"rs4351"	0.62806594
"rs4352"	0.18320862
"rs4353"	0.22211724
"rs4354"	0.75852442
"rs4355"	0.71968282
"rs4356"	0.85144037
"rs4357"	0.72543654
"rs4358"	0.69982708
"rs4359"	0.17812063
"rs4360"	0.76924631
"rs4361"	0.44629768
"rs4362"	0.5193841
"rs4363"	0.43241053
"rs4364"	0.04805655
"rs4365"	0.90000796
"rs4366"	0.42187393
"rs4367"	0.3011351
"rs4368"	0.93482165
"rs4369"	0.67555344
"rs4370"	0.76330313
"rs4371"	0.48700282
"rs4372"	0.43425735
"rs4373"	0.46964469
"rs4374"	0.52480331
"rs4375"	0.98795711
"rs4376"	0.80408984
"rs4377"	0.28023192
"rs4378"	0.6431727
"rs4379"	0.49239068
"rs4380"	0.47677444
"rs4381"	0.61174617
"rs4382"	0.08830371
"rs4383"	0.5897567
"rs4384"	0.20294783
"rs4385"	0.17240457
"rs4386"	0.21194783
"rs4387"	0.5644579
"rs4388"	0.60227222
"rs4389"	0.12350351
"rs4390"	0.9014237
"rs4391"	0.93099601
"rs4392"	0.95906592
"rs4393"	0.48134777
"rs4394"	0.06877994
"rs4395"	0.45411185
"rs4396"	0.27343588
"rs4397"	0.04828623
"rs4398"	0.03795568
"rs4399"	0.71447298
"rs4400"	0.15339767
"rs4401"	0.42035173
"rs4402"	0.03180819
"rs4403"	0.96641383
"rs4404"	0.04000088
"rs4405"	0.33195646
"rs4406"	0.47722934
"rs4407"	0.08593545
"rs4408"	0.05256031
"rs4409"	0.0325464
"rs4410"	0.77588511
"rs4411"	0.36944043
"rs4412"	0.23018717
"rs4413"	0.36580288
"rs4414"	0.93786879
"rs4415"	0.60896448
"rs4416"	0.10645689
"rs4417"	0.61617693
"rs4418"	0.16631677
"rs4419"	0.39836472
"rs4420"	0.72841422
"rs4421"	0.37461583
"rs4422"	0.39261888
"rs4423"	0.27206008
"rs4424"	0.70232496
"rs4425"	0.98917516
"rs4426"	0.52644209
"rs4427"	0.84472897
"rs4428"	0.4651918
"rs4429"	0.57048811
"rs4430"	0.27074214
"rs4431"	0.27942888
"rs4432"	0.15600204
"rs4433"	0.12972734
"rs4434"	0.48013345
"rs4435"	0.38027662
"rs4436"	0.74286091
"rs4437"	0.25392495
"rs4438"	0.75890656
"rs4439"	0.50872653
"rs4440"	0.95055133
"rs4441"	0.73518282
"rs4442"	0.79224829
"rs4443"	0.61325256
"rs4444"	0.03862577
"rs4445"	0.54634924
"rs4446"	0.72893667
"rs4447"	0.40480237
"rs4448"	0.06819581
"rs4449"	0.08019227
"rs4450"	0.48336204
"rs4451"	0.59553688
"rs4452"	0.67704171
"rs4453"	0.77370084
"rs4454"	0.09630931
"rs4455"	0.03770272
"rs4456"	0.7692972
"rs4457"	0.60648693
"rs4458"	0.12771312
"rs4459"	0.85295228
"rs4460"	0.32234595
"rs4461"	0.14224493
"rs4462"	0.39252605
"rs4463"	0.33071349
"rs4464"	0.7115662
"rs4465"	0.2352811
"rs4466"	0.94363354
"rs4467"	0.74398216
"rs4468"	0.08661567
"rs4469"	0.67180038
"rs4470"	0.60795365
"rs4471"	0.45069485
"rs4472"	0.38853173
"rs4473"	0.7713492
"rs4474"	0.87303605
"rs4475"	0.0529373
"rs4476"	0.89825185
"rs4477"	0.22019873
"rs4478"	0.26447907
"rs4479"	0.29903461
"rs4480"	0.26388461
"rs4481"	0.58424782
"rs4482"	0.45917917
"rs4483"	0.26152623
"rs4484"	0.11958408
"rs4485"	0.39930536
"rs4486"	0.6602299
"rs4487"	0.21927415
"rs4488"	0.65818894
"rs4489"	0.369421
"rs4490"	0.97488276
"rs4491"	0.55924136
"rs4492"	0.61695188
"rs4493"	0.34741841
"rs4494"	0.38950174
"rs4495"	0.73833085
"rs4496"	0.91340239
"rs4497"	0.77861653
"rs4498"	0.41894539
"rs4499"	0.38010985
"rs4500"	0.42112646
"rs4501"	0.44337702
"rs4502"	0.832025
"rs4503"	0.754782
"rs4504"	0.12512698
"rs4505"	0.79810173
"rs4506"	0.23511286
"rs4507"	0.16535876
"rs4508"	0.25086098
"rs4509"	0.83437197
"rs4510"	0.24437524
"rs4511"	0.70421639
"rs4512"	0.43288099
"rs4513"	0.38953204
"rs4514"	0.9766704
"rs4515"	0.70013824
"rs4516"	0.44449069
"rs4517"	0.44613756
"rs4518"	0.472939
"rs4519"	0.27395621
"rs4520"	0.53531495
"rs4521"	0.90589761
"rs4522"	0.65195556
"rs4523"	0.72572477
"rs4524"	0.92769469
"rs4525"	0.4809755
"rs4526"	0.33655046
"rs4527"	0.15788261
"rs4528"	0.33926771
"rs4529"	0.78622171
"rs4530"	0.86897544
"rs4531"	0.70470046
"rs4532"	0.11957529
"rs4533"	0.76199725
"rs4534"	0.19779116
"rs4535"	0.49398325
"rs4536"	0.80731956
"rs4537"	0.60496767
"rs4538"	0.32284585
"rs4539"	0.02330266
"rs4540"	0.49096987
"rs4541"	0.20981774
"rs4542"	0.47446673
"rs4543"	0.06604695
"rs4544"	0.86135316
"rs4545"	0.09404808
"rs4546"	0.599507
"rs4547"	0.83710964
"rs4548"	0.91120755
"rs4549"	0.7254404
"rs4550"	0.50406469
"rs4551"	0.45744604
"rs4552"	0.10008584
"rs4553"	0.01672771
"rs4554"	0.30325089
"rs4555"	0.74873275
"rs4556"	0.05963715
"rs4557"	0.56362449
"rs4558"	0.93604219
"rs4559"	0.34260847
"rs4560"	0.34121129
"rs4561"	0.26731892
"rs4562"	0.25887987
"rs4563"	0.71051645
"rs4564"	0.04006622
"rs4565"	0.17741274
"rs4566"	0.92646485
"rs4567"	0.3452301
"rs4568"	0.12374471
"rs4569"	0.95092311
"rs4570"	0.49332285
"rs4571"	0.36565179
"rs4572"	0.73819005
"rs4573"	0.29989534
"rs4574"	0.39658464
"rs4575"	0.11232801
"rs4576"	0.78550587
"rs4577"	0.05068003
"rs4578"	0.10910114
"rs4579"	0.92775725
"rs4580"	0.95057182
"rs4581"	0.44399907
"rs4582"	0.46239158
"rs4583"	0.78711552
"rs4584"	0.31764689
"rs4585"	0.34861265
"rs4586"	0.19280364
"rs4587"	0.69775627
"rs4588"	0.504843
"rs4589"	0.90756573
"rs4590"	0.85936214
"rs4591"	0.59947341
"rs4592"	0.26332083
"rs4593"	0.29527147
